,Chapter Name,Username,Date,Text,Negative,Neutral,Positive,Compound
205,CROWN OF GLASS,Mandytofly1,Jan-01 2020,Oo yesss                   ,0.0,1.0,0.0,0.0
206,CROWN OF GLASS,Mandytofly1,Jan-01 2020,Nice                   ,0.0,0.0,1.0,0.4215
207,CROWN OF GLASS,Mandytofly1,Jan-01 2020,I'm ready to dance on theirs  OK hand medium-dark skin tone                    ,0.0,0.481,0.519,0.824
208,CROWN OF GLASS,Mandytofly1,Jan-01 2020,Bootiful                   ,0.0,1.0,0.0,0.0
209,CROWN OF GLASS,Mandytofly1,Jan-01 2020,Yes so a queen  crown                    ,0.0,0.526,0.474,0.4019
210,CROWN OF GLASS,Mandytofly1,Jan-01 2020,Yw  rolling on the floor laughing                    ,0.0,0.4,0.6,0.7184
211,CROWN OF GLASS,Mandytofly1,Jan-01 2020,Awwww                   ,0.0,1.0,0.0,0.0
212,CROWN OF GLASS,Mandytofly1,Jan-01 2020,Lol                   ,0.0,0.0,1.0,0.4215
213,CROWN OF GLASS,Mandytofly1,Jan-01 2020,Me                   ,0.0,1.0,0.0,0.0
214,CROWN OF GLASS,Mandytofly1,Jan-01 2020,I'm down to cry                   ,0.508,0.492,0.0,-0.4767
215,CROWN OF GLASS,shibangibanerjee,Jan-01 2020,Narnia  red heart  red heart  red heart  red heart  red heart  red heart                    ,0.0,1.0,0.0,0.0
216,CROWN OF GLASS,#NAME?,Dec-242019,aw  hunni  me too!  revolving hearts                 ,0.0,1.0,0.0,0.0
217,CROWN OF GLASS,Nona_Hujan,Dec-222019,And with only the first page  i swoon                 ,0.0,1.0,0.0,0.0
218,CROWN OF GLASS,Eminagot77,Dec-132019,I haven't started reading yet but I love you too pleading face  sneezing face  two hearts                   ,0.0,0.691,0.309,0.7783
219,CROWN OF GLASS,Eminagot77,Dec-132019,Is there any smut? If you're a #rr let me know                  ,0.0,1.0,0.0,0.0
220,CROWN OF GLASS,dreamypapers,Dec-062019,Omg the cover of the book...my fav book series ever. If anyone was wondering it's the main character from Shadow and Bone                  ,0.0,0.875,0.125,0.4588
221,CROWN OF GLASS,aureatee,Dec-042019,whew                  ,0.0,1.0,0.0,0.0
222,CROWN OF GLASS,aureatee,Dec-042019,yess                  ,0.0,1.0,0.0,0.0
223,CROWN OF GLASS,AshleyConnley,Dec-022019,MORTAL INSTRUMENTS BABYYYYYTT                  ,0.0,1.0,0.0,0.0
224,CROWN OF GLASS,Natania_Kereen,Dec-012019,I'm like  shook. How the fuck can someone come up with this shit?,0.443,0.436,0.121,-0.7684
225,CROWN OF GLASS,dxphnengu,Nov-252019,Ahhh we've found a keeper                  ,0.0,1.0,0.0,0.0
226,CROWN OF GLASS,TheBatmanWhoLaughs,Nov-222019, #rr                  ,0.0,1.0,0.0,0.0
227,CROWN OF GLASS,avenging_angel_148,Nov-202019,Yasssss                  ,0.0,1.0,0.0,0.0
228,CROWN OF GLASS,_wnadeena,Nov-182019,all of them are my favs smiling face with heart-eyes                   ,0.0,0.75,0.25,0.4588
229,CROWN OF GLASS,_wnadeena,Nov-182019,and that's on PERIOD                  ,0.0,1.0,0.0,0.0
230,CROWN OF GLASS,ReignForeverInDespai,Nov-162019,Sooooo they're Roman?                  ,0.0,1.0,0.0,0.0
231,CROWN OF GLASS,blokebusters,Nov-132019,Alina is in the cover                  ,0.0,1.0,0.0,0.0
232,CROWN OF GLASS,ninaalvarez37,Nov-022019,My favorite kind                  ,0.0,0.135,0.865,0.7506
233,CROWN OF GLASS,aizrin_,Oct-312019, red heart                   ,0.0,1.0,0.0,0.0
234,CROWN OF GLASS,Anonymouswolf22,Oct-302019,I must say  I did enjoy The Mortal Instruments.                 ,0.0,0.652,0.348,0.4939
235,CROWN OF GLASS,roxinawayne,Oct-272019,Whys everyone saying rip?                  ,0.0,1.0,0.0,0.0
236,CROWN OF GLASS,roxinawayne,Oct-272019,I liked that.                  ,0.0,0.263,0.737,0.4215
237,CROWN OF GLASS,xx_hyacinth_xx,Oct-202019,Sounds great~                  ,0.0,1.0,0.0,0.0
238,CROWN OF GLASS,waitthats_lyric,Oct-182019,And she deserved it  loudly crying face  loudly crying face                   ,0.437,0.563,0.0,-0.7351
239,CROWN OF GLASS,aloha568,Oct-122019,holy fucking shit that's deep......but I love it,0.297,0.382,0.321,0.079
240,CROWN OF GLASS,BlandWritter,Oct-112019,@stillmarie is my @ where i'll be posting it.                  ,0.0,1.0,0.0,0.0
241,CROWN OF GLASS,BlandWritter,Oct-112019,i'm currently working on a book  i'm still sorting things out and it's a political book similar to game of thrones and reign. I'm still working on the map of my world  and I'm hype for this book.                ,0.0,1.0,0.0,0.0
242,CROWN OF GLASS,BlandWritter,Oct-112019,Rip Queen Margery.                  ,0.0,1.0,0.0,0.0
243,CROWN OF GLASS,maheentwopointoh,Oct-052019,damn                  ,1.0,0.0,0.0,-0.4019
244,CROWN OF GLASS,maheentwopointoh,Oct-052019,Awesomeness choices                  ,0.0,1.0,0.0,0.0
245,CROWN OF GLASS,maheentwopointoh,Oct-052019,HELL YEAH                  ,0.676,0.0,0.324,-0.5267
246,CROWN OF GLASS,maheentwopointoh,Oct-052019,no.                  ,1.0,0.0,0.0,-0.296
247,CROWN OF GLASS,maheentwopointoh,Oct-052019,of course                  ,0.0,1.0,0.0,0.0
248,CROWN OF GLASS,maheentwopointoh,Oct-052019,good                  ,0.0,0.0,1.0,0.4404
249,CROWN OF GLASS,sisowxth,Oct-012019,Kinda hot                  ,0.0,1.0,0.0,0.0
250,CROWN OF GLASS,rlybad,Oct-012019,sansa style                  ,0.0,1.0,0.0,0.0
251,CROWN OF GLASS,rlybad,Oct-012019,great inspiration sources!                  ,0.0,0.114,0.886,0.8313
252,CROWN OF GLASS,rlybad,Oct-012019,exactly my type                  ,0.0,1.0,0.0,0.0
253,CROWN OF GLASS,rlybad,Oct-012019,it sounds so sarcastic and sassy                  ,0.344,0.656,0.0,-0.3851
254,CROWN OF GLASS,rlybad,Oct-012019,i love this hahah                  ,0.0,0.323,0.677,0.6369
255,CROWN OF GLASS,rlybad,Oct-012019,she deserved better tt                  ,0.0,0.508,0.492,0.4404
256,CROWN OF GLASS,rlybad,Oct-012019,already intrigued                  ,0.0,1.0,0.0,0.0
257,CROWN OF GLASS,hanapplecorn,Oct-012019,DUDE I'll literally spend 3 hours straight on pinterest and end up with my phone yelling at me to delete something                  ,0.0,0.909,0.091,0.2263
258,CROWN OF GLASS,breathingchemicals,Sep-292019,I love these aesthetics                  ,0.0,0.323,0.677,0.6369
259,CROWN OF GLASS,madclarity,Sep-252019,tmi omg                  ,0.565,0.435,0.0,-0.0772
260,CROWN OF GLASS,BlackCresent1089,Sep-252019,@ Cersei                  ,0.0,1.0,0.0,0.0
261,CROWN OF GLASS,BlackCresent1089,Sep-252019,GAME OF THRONES!!!                  ,0.0,1.0,0.0,0.0
262,CROWN OF GLASS,AphroditeTheDreamer,Sep-202019,I'm excited to read what's next                  ,0.0,0.676,0.324,0.34
263,CROWN OF GLASS,reallyFurry,Sep-152019,I'm ready for something great  beaming face with smiling eyes                   ,0.0,0.422,0.578,0.8625
264,CROWN OF GLASS,Thanine,Sep-152019,Yess it makes the story so much better  red heart  red heart  two hearts                   ,0.0,0.804,0.196,0.4902
265,CROWN OF GLASS,MerciMeyo,Sep-102019, clapping hands  clapping hands  clapping hands                   ,0.0,1.0,0.0,0.0
266,CROWN OF GLASS,MerciMeyo,Sep-102019,Now  ain't that the truth                 ,0.329,0.671,0.0,-0.2411
267,CROWN OF GLASS,shifachow,Aug-312019,YESSSS                  ,0.0,1.0,0.0,0.0
268,CROWN OF GLASS,shifachow,Aug-312019,awww                  ,0.0,1.0,0.0,0.0
269,CROWN OF GLASS,shifachow,Aug-312019,ayyyy                  ,0.0,1.0,0.0,0.0
270,CROWN OF GLASS,JasminRhymes,Aug-252019,Less incest I hope                  ,0.0,0.433,0.567,0.3862
271,CROWN OF GLASS,JasminRhymes,Aug-252019, face with tears of joy                   ,0.218,0.345,0.437,0.4404
272,CROWN OF GLASS,MilejdyVan,Aug-232019,Hello!  face blowing a kiss  I noticed your story is tagged #wattys2019 so I just stopped by to wish you luck in the Wattys this year  smiling face with smiling eyes  So good luck and have a nice morning/day/evening!                  ,0.042,0.498,0.461,0.9678
273,CROWN OF GLASS,HEROTYTY13,Aug-222019,LOVELY                  ,0.0,0.0,1.0,0.5859
274,CROWN OF GLASS,HEROTYTY13,Aug-222019,Sound fun                  ,0.0,0.233,0.767,0.5106
275,CROWN OF GLASS,HEROTYTY13,Aug-222019,Sounds fun                  ,0.0,0.233,0.767,0.5106
276,CROWN OF GLASS,HEROTYTY13,Aug-222019,No book ever has made me cry. If u can make my soulless self cry you deserve a prize.        BUT YOU WON'T CUZ I DON'T CRY                  ,0.309,0.617,0.074,-0.7075
277,CROWN OF GLASS,HEROTYTY13,Aug-222019,Yeeeeeeet here we goooo                  ,0.0,1.0,0.0,0.0
278,CROWN OF GLASS,fizzyizzy--,Aug-202019,YOU KNOW HOW HARD IT IS TO FIND A SLOW BURN SHIP ON THIS DARN WEBSITE I LOVE U                  ,0.071,0.714,0.214,0.5859
279,CROWN OF GLASS,fizzyizzy--,Aug-202019,oh i love                  ,0.0,0.192,0.808,0.6369
280,CROWN OF GLASS,noraclairer,Aug-152019,Me?                  ,0.0,1.0,0.0,0.0
281,CROWN OF GLASS,noraclairer,Aug-152019,I wasn't even sure if I wanted to read this book  but since the author is so sweet  I already LOVE IT                ,0.049,0.532,0.419,0.9339
282,CROWN OF GLASS,335ABCDm,Aug-132019,This is the most amazing book I have ever read it's so beautiful                  ,0.0,0.524,0.476,0.8774
283,CROWN OF GLASS,crazyappu,Aug-122019,All three are my favourites                  ,0.0,1.0,0.0,0.0
284,CROWN OF GLASS,ReneeWar,Aug-112019,Aw you should totally invite us   D                  ,0.0,0.725,0.275,0.2247
285,CROWN OF GLASS,ReneeWar,Aug-112019,I feel so appreshAtEd                  ,0.0,1.0,0.0,0.0
286,CROWN OF GLASS,unhingedbeauty,Aug-112019,"""This has been sitting in my library for some time and I finally got to it - this already is by far more wonderful than I could've imagined <3.  Also love the repetition of """"You end the world in..."""". It just brings these descriptions of these people so much more depth and gives a much stronger voice to the text as a whole; it also answers that first question at the beginning of the epigraph in such a unique way. Like damn that was so powerful  reading the epigraph <3.""                  ",0.028,0.799,0.173,0.935
287,CROWN OF GLASS,unhingedbeauty,Aug-112019,"""Ooh I love the """"stops hiding his bloodstained hands"""" part aldjskdksk I'm so ready for this!""                  ",0.1,0.547,0.353,0.7603
288,CROWN OF GLASS,unhingedbeauty,Aug-112019,I am freaking loving this <3                  ,0.241,0.172,0.586,0.6124
289,CROWN OF GLASS,unhingedbeauty,Aug-112019,Wow.                  ,0.0,0.0,1.0,0.5859
290,CROWN OF GLASS,unhingedbeauty,Aug-112019,Beautiful <3.                  ,0.0,0.204,0.796,0.5994
291,CROWN OF GLASS,unhingedbeauty,Aug-112019,You're amazing <3                  ,0.0,0.13,0.87,0.7717
292,CROWN OF GLASS,unhingedbeauty,Aug-112019,YES QUEEN  crown                   ,0.0,0.368,0.632,0.5319
293,CROWN OF GLASS,unhingedbeauty,Aug-112019,TMI AHHHH <3                  ,0.343,0.169,0.489,0.2185
294,CROWN OF GLASS,unhingedbeauty,Aug-112019,<3                  ,0.0,0.0,1.0,0.4404
295,CROWN OF GLASS,unhingedbeauty,Aug-112019,I'm ready!                  ,0.0,0.264,0.736,0.4199
296,CROWN OF GLASS,unhingedbeauty,Aug-112019,WHOOP                  ,0.0,1.0,0.0,0.0
297,CROWN OF GLASS,unhingedbeauty,Aug-112019,LETS GO                  ,0.0,1.0,0.0,0.0
298,CROWN OF GLASS,unhingedbeauty,Aug-112019,COOL.                  ,0.0,0.0,1.0,0.3182
299,CROWN OF GLASS,unhingedbeauty,Aug-112019,Awwww  red heart                   ,0.0,1.0,0.0,0.0
300,CROWN OF GLASS,unhingedbeauty,Aug-112019, red heart                   ,0.0,1.0,0.0,0.0
301,CROWN OF GLASS,unhingedbeauty,Aug-112019,Oof me too.                  ,0.0,1.0,0.0,0.0
302,CROWN OF GLASS,unhingedbeauty,Aug-112019,Bet                  ,0.0,1.0,0.0,0.0
303,CROWN OF GLASS,unhingedbeauty,Aug-112019,Always <3                  ,0.0,0.256,0.744,0.4404
304,CROWN OF GLASS,unhingedbeauty,Aug-112019,Aww                  ,0.0,1.0,0.0,0.0
305,CROWN OF GLASS,unhingedbeauty,Aug-112019,<3                  ,0.0,0.0,1.0,0.4404
306,CROWN OF GLASS,ShiroiHanaXR,Aug-102019,Can I join? > ^)))                  ,0.0,0.476,0.524,0.296
307,CROWN OF GLASS,ShiroiHanaXR,Aug-102019,Oooooo that's what I live for  skull                   ,0.0,1.0,0.0,0.0
308,CROWN OF GLASS,ShiroiHanaXR,Aug-102019,YES.                  ,0.0,0.0,1.0,0.4019
309,CROWN OF GLASS,ShiroiHanaXR,Aug-102019,A N D                  ,0.0,0.0,0.0,0.0
310,CROWN OF GLASS,ShiroiHanaXR,Aug-102019,Y E S                  ,0.0,0.0,0.0,0.0
311,CROWN OF GLASS,ShiroiHanaXR,Aug-102019,Y E S                  ,0.0,0.0,0.0,0.0
312,CROWN OF GLASS,ShiroiHanaXR,Aug-102019,Y E S                  ,0.0,0.0,0.0,0.0
313,CROWN OF GLASS,ShiroiHanaXR,Aug-102019,Oh yay thank you  face with tears of joy                   ,0.114,0.301,0.584,0.8316
314,CROWN OF GLASS,fresabella,Aug-082019,Oh my gosh im excited!                  ,0.0,0.598,0.402,0.4003
315,CROWN OF GLASS,fresabella,Aug-082019,Wow.. i dont even know you and im proud raising hands medium-light skin tone  red heart                   ,0.0,0.819,0.181,0.4767
316,CROWN OF GLASS,fresabella,Aug-082019,Same red heart                   ,0.0,1.0,0.0,0.0
317,CROWN OF GLASS,fresabella,Aug-082019,I know it will                  ,0.0,1.0,0.0,0.0
318,CROWN OF GLASS,fresabella,Aug-082019,Your truly welcome red heart                   ,0.0,0.337,0.663,0.7096
319,CROWN OF GLASS,fresabella,Aug-082019, red heart  red heart                   ,0.0,1.0,0.0,0.0
320,CROWN OF GLASS,steamednoodlesss,Aug-032019, loudly crying face  smiling face with heart-eyes                   ,0.279,0.45,0.27,-0.0258
321,CROWN OF GLASS,luxiferase,Jul-272019,love margaery  black heart                   ,0.0,0.417,0.583,0.6369
322,CROWN OF GLASS,vividly-,Jul-272019,WOW  congratulations!  clapping hands medium-light skin tone  clapping hands medium-light skin tone                  ,0.0,0.534,0.466,0.8666
323,CROWN OF GLASS,vividly-,Jul-272019,I'm ready!  popcorn                   ,0.0,0.417,0.583,0.4199
324,CROWN OF GLASS,vividly-,Jul-272019, two hearts  two hearts  two hearts  two hearts  two hearts                   ,0.0,1.0,0.0,0.0
325,CROWN OF GLASS,vividly-,Jul-272019,sweet  revolving hearts  revolving hearts  revolving hearts                   ,0.0,0.667,0.333,0.4588
326,CROWN OF GLASS,vividly-,Jul-272019,poetic  sparkles                   ,0.0,0.303,0.697,0.3182
327,CROWN OF GLASS,vividly-,Jul-272019,Damn  crown                   ,0.73,0.27,0.0,-0.4019
328,CROWN OF GLASS,vividly-,Jul-272019,wow!                  ,0.0,0.0,1.0,0.6239
329,CROWN OF GLASS,vividly-,Jul-272019, clapping hands medium-light skin tone  clapping hands medium-light skin tone                   ,0.0,1.0,0.0,0.0
330,CROWN OF GLASS,vividly-,Jul-272019,aww  two hearts                   ,0.0,1.0,0.0,0.0
331,CROWN OF GLASS,moonandstarsishy,Jul-242019,WOAH THIS IS AMAZING                  ,0.0,0.441,0.559,0.5859
332,CROWN OF GLASS,moonandstarsishy,Jul-242019,You are a queen                  ,0.0,1.0,0.0,0.0
333,CROWN OF GLASS,moonandstarsishy,Jul-242019,Oh my gawd yes                  ,0.0,0.526,0.474,0.4019
334,CROWN OF GLASS,moonandstarsishy,Jul-242019,I'M READY                  ,0.0,0.286,0.714,0.3612
335,CROWN OF GLASS,moonandstarsishy,Jul-242019,Whoooo!                  ,0.0,1.0,0.0,0.0
336,CROWN OF GLASS,moonandstarsishy,Jul-242019, red heart                   ,0.0,1.0,0.0,0.0
337,CROWN OF GLASS,moonandstarsishy,Jul-242019,Aww so sweet!                  ,0.0,0.358,0.642,0.5551
338,CROWN OF GLASS,moonandstarsishy,Jul-242019,I'M SO READY                  ,0.0,0.417,0.583,0.4201
339,CROWN OF GLASS,moonandstarsishy,Jul-242019,I'm bringing popcorn                  ,0.0,1.0,0.0,0.0
340,CROWN OF GLASS,moonandstarsishy,Jul-242019,Anytime!                  ,0.0,1.0,0.0,0.0
341,CROWN OF GLASS,moonandstarsishy,Jul-242019,Aww. Your writing always takes my breath away! You have an amazing talent. I love your books!                  ,0.0,0.533,0.467,0.9078
342,CROWN OF GLASS,moonandstarsishy,Jul-242019,I've been waiting to read this for ages and now that I've finished your two books  I'm so excited!!                 ,0.0,0.829,0.171,0.5719
343,CROWN OF GLASS,moonandstarsishy,Jul-242019,Woah I love this                  ,0.0,0.323,0.677,0.6369
344,CROWN OF GLASS,moonandstarsishy,Jul-242019,Positively gorgeous!                  ,0.0,0.0,1.0,0.8268
345,CROWN OF GLASS,wildbourbon,Jul-202019, growing heart  growing heart                   ,0.0,0.37,0.63,0.34
346,CROWN OF GLASS,xsolidangelx,Jul-182019,This sounds so promising slr3dy!                  ,0.0,0.514,0.486,0.5836
347,CROWN OF GLASS,moriarteax,Jul-112019,ok but someone tell me why is alina starkov there on the cover                  ,0.0,0.882,0.118,0.1531
348,CROWN OF GLASS,auroreate,Jul-082019,your writing is beautiful af                  ,0.0,0.506,0.494,0.5994
349,CROWN OF GLASS,auroreate,Jul-082019,damn  this is impressive                 ,0.338,0.25,0.412,0.1531
350,CROWN OF GLASS,auroreate,Jul-082019,already love you  two hearts  face with tears of joy                   ,0.112,0.414,0.473,0.7964
351,CROWN OF GLASS,auroreate,Jul-082019,yes!  everything about this warning has me so excited <3                  ,0.152,0.333,0.515,0.7605
352,CROWN OF GLASS,auroreate,Jul-082019,let's go                  ,0.0,1.0,0.0,0.0
353,CROWN OF GLASS,auroreate,Jul-082019,i'm getting chills                  ,0.0,1.0,0.0,0.0
354,CROWN OF GLASS,auroreate,Jul-082019,love this too                  ,0.0,0.323,0.677,0.6369
355,CROWN OF GLASS,auroreate,Jul-082019,love this                  ,0.0,0.192,0.808,0.6369
356,CROWN OF GLASS,auroreate,Jul-082019, two hearts  two hearts                   ,0.0,1.0,0.0,0.0
357,CROWN OF GLASS,auroreate,Jul-082019,that's so sweet!                  ,0.0,0.358,0.642,0.5551
358,CROWN OF GLASS,auroreate,Jul-082019,poetic                  ,0.0,1.0,0.0,0.0
359,CROWN OF GLASS,auroreate,Jul-082019,ok but me                  ,0.0,0.556,0.444,0.1531
360,CROWN OF GLASS,auroreate,Jul-082019,i think i'm ready  face without mouth                   ,0.0,0.667,0.333,0.3612
361,CROWN OF GLASS,auroreate,Jul-082019,aww  two hearts                   ,0.0,1.0,0.0,0.0
362,CROWN OF GLASS,auroreate,Jul-082019,i'm so hyped for this!                  ,0.0,1.0,0.0,0.0
363,CROWN OF GLASS,auroreate,Jul-082019,stunning <3                  ,0.0,0.0,1.0,0.6705
364,CROWN OF GLASS,faeriebisou,Jul-082019,she's alreads my fave                  ,0.0,0.508,0.492,0.4404
365,CROWN OF GLASS,Aurelianx,Jul-042019,This gives me Percy Jackson vibes  face with tears of joy                   ,0.129,0.612,0.259,0.4404
366,CROWN OF GLASS,GoofyAlways4Life,Jul-032019,Period!!! We love a strong queen                  ,0.0,0.264,0.736,0.8547
367,CROWN OF GLASS,GoofyAlways4Life,Jul-032019,This is true  no cap                 ,0.275,0.375,0.35,0.1531
368,CROWN OF GLASS,Agatha-TheNobody,Jun-252019,THIS IS SO TRUE                  ,0.0,0.492,0.508,0.4754
